marketing_score,competition_index,customer_satisfaction,purchasing_power_index,store_traffic,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date,year,month,day,day_of_week,week_of_year,is_weekend,weather_condition_Bad,weather_condition_Good,5g_phase_Early-5G,5g_phase_Mature-5G,5g_phase_Mid-5G,5g_phase_Pre-5G,public_transport_Good,public_transport_Hub,public_transport_Poor
101.3,29.04,72.16,94.98,0.15,132662.83,66606.99,35601.46,2024-03-26,2024,3,26,1,13,0,False,False,False,True,False,False,True,False,False
101.32,29.27,72.16,94.99,-0.47,72227.63,63414.79,29735.43,2024-03-27,2024,3,27,2,13,0,False,False,False,True,False,False,False,True,False
101.35,29.48,72.16,94.99,0.1,95512.95,68637.98,33058.74,2024-03-28,2024,3,28,3,13,0,False,True,False,True,False,False,False,False,False
101.37,29.65,72.16,95.0,0.15,157429.1,76343.63,37565.66,2024-03-29,2024,3,29,4,13,0,False,True,False,True,False,False,True,False,False
101.385,29.8,72.17,95.0,0.9,131978.1,83653.59,39110.65,2024-03-30,2024,3,30,5,13,1,False,True,False,True,False,False,False,False,False
101.4,29.91,72.17,95.0,-0.01,138870.07,86366.56,40256.58,2024-03-31,2024,3,31,6,13,1,False,False,False,True,False,False,False,True,False
101.41,29.99,72.17,95.0,-0.06,133389.44,57672.88,33104.93,2024-04-01,2024,4,1,0,14,0,False,True,False,True,False,False,False,True,False
101.43,30.04,72.17,95.0,0.64,134351.53,56484.46,33817.19,2024-04-02,2024,4,2,1,14,0,False,False,False,True,False,False,False,True,False
101.43,30.06,72.17,94.99,0.41,142113.31,54726.81,32371.68,2024-04-03,2024,4,3,2,14,0,False,False,False,True,False,False,False,True,False
101.44,30.04,72.18,94.99,-0.07,135466.36,52651.78,29756.91,2024-04-04,2024,4,4,3,14,0,False,True,False,True,False,False,False,False,True
101.45,29.975,72.18,94.98,0.96,140332.78,76093.01,24088.38,2024-04-05,2024,4,5,4,14,0,False,True,False,True,False,False,False,False,True
101.45,29.91,72.18,94.98,0.57,148090.92,81011.72,35725.01,2024-04-06,2024,4,6,5,14,1,False,False,False,True,False,False,False,False,True
101.45,29.8,72.18,94.97,-0.57,158797.15,76917.21,45814.34,2024-04-07,2024,4,7,6,14,1,False,True,False,True,False,False,False,False,True
101.44,29.65,72.19,94.96,0.36,151210.55,68390.34,36996.51,2024-04-08,2024,4,8,0,15,0,False,False,False,True,False,False,False,False,True
101.44,29.48,72.19,94.94,0.58,123651.22,63110.56,35286.11,2024-04-09,2024,4,9,1,15,0,False,False,False,True,False,False,False,True,False
101.43,29.27,72.19,94.93,-0.03,172834.7,62804.69,30734.36,2024-04-10,2024,4,10,2,15,0,False,True,False,True,False,False,True,False,False
101.42,29.04,72.19,94.91,0.4,137421.06,65177.65,33039.4,2024-04-11,2024,4,11,3,15,0,False,True,False,True,False,False,False,True,False
101.41,28.77,72.19,94.9,-0.34,147129.83,59342.62,39932.32,2024-04-12,2024,4,12,4,15,0,False,False,False,True,False,False,False,True,False
101.39,28.49,72.2,94.88,1.44,163711.19,69563.65,42735.06,2024-04-13,2024,4,13,5,15,1,False,True,False,True,False,False,False,False,False
101.38,28.17,72.2,94.86,-0.02,123577.97,71231.83,41697.44,2024-04-14,2024,4,14,6,15,1,False,False,False,True,False,False,False,False,False
101.36,27.83,72.2,94.84,1.22,134284.4,70724.59,32403.62,2024-04-15,2024,4,15,0,16,0,False,False,False,True,False,False,False,True,False
101.33,27.47,72.2,94.82,-0.36,113490.09,71699.54,31035.6,2024-04-16,2024,4,16,1,16,0,False,True,False,True,False,False,False,True,False
101.31,27.09,72.21,94.79,-0.28,100714.43,58555.49,38785.29,2024-04-17,2024,4,17,2,16,0,False,False,False,True,False,False,False,False,True
101.28,26.7,72.21,94.77,0.13,135873.0,65727.79,30616.81,2024-04-18,2024,4,18,3,16,0,False,True,False,True,False,False,False,True,False
101.26,26.28,72.21,94.74,0.36,165654.96,55794.72,30078.07,2024-04-19,2024,4,19,4,16,0,False,False,False,True,False,False,False,False,True
101.22,25.85,72.21,94.71,-0.06,137888.14,73356.07,38491.16,2024-04-20,2024,4,20,5,16,1,False,True,False,True,False,False,True,False,False
101.19,25.41,72.21,94.68,1.01,154514.28,73556.48,38068.16333333334,2024-04-21,2024,4,21,6,16,1,False,False,False,True,False,False,False,False,False
101.16,24.96,72.22,94.65,-0.54,170025.7,74657.7,37645.16666666667,2024-04-22,2024,4,22,0,17,0,False,True,False,True,False,False,False,True,False
101.12,24.5,72.22,94.62,1.02,165499.18333333335,59869.54,37222.17,2024-04-23,2024,4,23,1,17,0,False,True,False,True,False,False,False,True,False
101.08,24.04,72.22,94.59,-0.82,160972.66666666666,66326.33,36799.17333333333,2024-04-24,2024,4,24,2,17,0,False,True,False,True,False,False,False,True,False
101.04,23.57,72.22,94.55,0.07,156446.15,63206.31,36376.176666666666,2024-04-25,2024,4,25,3,17,0,False,False,False,True,False,False,False,True,False
100.99,23.1,72.23,94.52,-0.08,158174.86,76192.14,35953.18,2024-04-26,2024,4,26,4,17,0,False,False,False,True,False,False,False,True,False
100.94,22.63,72.23,94.48,1.3,183190.82,67550.84,35513.235,2024-04-27,2024,4,27,5,17,1,False,False,False,True,False,False,False,False,False
100.9,22.17,72.23,94.44,0.53,118853.23,57846.34,35073.29,2024-04-28,2024,4,28,6,17,1,False,False,False,True,False,False,False,False,True
100.84,21.71,72.23,94.4,-0.54,145101.77,54842.23,35000.38,2024-04-29,2024,4,29,0,18,0,False,True,False,True,False,False,False,True,False
100.79,21.25,72.23,94.36,-0.19,126025.58,61985.73,34857.74,2024-04-30,2024,4,30,1,18,0,False,False,False,True,False,False,False,False,False
100.74,20.81,72.24,94.32,0.55,132324.25,64437.33,38559.9,2024-05-01,2024,5,1,2,18,0,False,False,False,True,False,False,False,True,False
100.68,20.38,72.24,94.27,0.75,147140.55,59771.0,34240.55,2024-05-02,2024,5,2,3,18,0,False,True,False,True,False,False,False,True,False
100.62,19.97,72.24,94.23,0.65,145057.86,62796.99,36236.14,2024-05-03,2024,5,3,4,18,0,False,True,False,True,False,False,True,False,False
100.56,19.57,72.24,94.18,0.93,154237.33,81687.26,38998.71,2024-05-04,2024,5,4,5,18,1,False,True,False,True,False,False,True,False,False
100.49,19.19,72.24,94.13,0.6,163416.8,75081.605,35292.85,2024-05-05,2024,5,5,6,18,1,False,True,False,True,False,False,False,False,False
100.43,18.83,72.25,94.08,0.24,122623.78,68475.95,32011.05,2024-05-06,2024,5,6,0,19,0,False,True,False,True,False,False,False,False,True
100.36,18.5,72.25,94.03,0.13,125601.6,60342.06,35288.17,2024-05-07,2024,5,7,1,19,0,False,True,False,True,False,False,False,True,False
100.29,18.18,72.25,93.98,0.29,159745.59,63017.49,36198.45,2024-05-08,2024,5,8,2,19,0,False,False,False,True,False,False,False,False,False
100.22,17.89,72.25,93.93,1.25,120097.78,63465.98,39476.17,2024-05-09,2024,5,9,3,19,0,False,False,False,True,False,False,True,False,False
100.15,17.63,72.26,93.87,0.16,141620.94,64088.09,38405.375,2024-05-10,2024,5,10,4,19,0,False,True,False,True,False,False,False,True,False
100.07,17.39,72.26,93.82,0.8,164702.95,78514.11,37334.58,2024-05-11,2024,5,11,5,19,1,False,True,False,True,False,False,False,True,False
99.99,17.19,72.26,93.76,-0.05,175600.95,62212.88,38249.54,2024-05-12,2024,5,12,6,19,1,False,False,False,True,False,False,False,True,False
99.92,17.01,72.26,93.71,-0.68,140238.64,57617.23,32610.7,2024-05-13,2024,5,13,0,20,0,False,False,False,True,False,False,False,True,False
99.83,16.87,72.26,93.65,-0.1,145565.54,63000.18,29371.9,2024-05-14,2024,5,14,1,20,0,False,True,False,True,False,False,False,False,True
99.75,16.75,72.27,93.59,1.32,132506.58,59889.73,34438.47,2024-05-15,2024,5,15,2,20,0,False,True,False,True,False,False,False,False,True
99.67,16.67,72.27,93.53,-0.34,122184.59,67232.97,33936.44,2024-05-16,2024,5,16,3,20,0,False,False,False,True,False,False,False,False,False
99.58,16.62,72.27,93.47,0.57,130805.72,53001.55,35252.20333333334,2024-05-17,2024,5,17,4,20,0,False,True,False,True,False,False,True,False,False
99.49,16.61,72.27,93.4,0.13,159495.87,84341.32,36567.96666666667,2024-05-18,2024,5,18,5,20,1,False,True,False,True,False,False,False,False,True
99.4,16.62,72.28,93.34,1.0,150023.1,67801.03,37883.73,2024-05-19,2024,5,19,6,20,1,False,True,False,True,False,False,False,True,False
99.31,16.67,72.28,93.28,-0.65,128160.11,53548.0,28609.67,2024-05-20,2024,5,20,0,21,0,False,True,False,True,False,False,True,False,False
99.22,16.75,72.28,93.21,0.53,113972.43,53438.77,30315.9,2024-05-21,2024,5,21,1,21,0,False,True,False,True,False,False,False,False,False
99.12,16.87,72.28,93.14,0.45,153372.22,63382.43,33159.69,2024-05-22,2024,5,22,2,21,0,False,False,False,True,False,False,True,False,False
99.03,17.01,72.28,93.08,1.3,118874.19,71170.61,34524.02,2024-05-23,2024,5,23,3,21,0,False,False,False,True,False,False,False,True,False
98.93,17.19,72.29,93.01,0.39,105763.22,61773.46,38421.32,2024-05-24,2024,5,24,4,21,0,False,False,False,True,False,False,False,True,False
98.83,17.39,72.29,92.94,-0.08,128371.37,67253.55,38458.71,2024-05-25,2024,5,25,5,21,1,False,True,False,True,False,False,False,True,False
98.73,17.63,72.29,92.87,1.22,137887.98,72733.64,35826.03,2024-05-26,2024,5,26,6,21,1,False,True,False,True,False,False,True,False,False
98.63,17.89,72.29,92.8,0.63,134535.35,62617.53,26398.35,2024-05-27,2024,5,27,0,22,0,False,False,False,True,False,False,False,True,False
98.53,18.18,72.3,92.73,0.27,146456.41,53432.55,32530.8,2024-05-28,2024,5,28,1,22,0,False,True,False,True,False,False,False,False,False
98.42,18.5,72.3,92.65,-0.24,118341.79,63267.74,31537.75,2024-05-29,2024,5,29,2,22,0,False,True,False,True,False,False,False,False,False
98.31,18.83,72.3,92.58,0.11,118201.73,54063.31,26718.83,2024-05-30,2024,5,30,3,22,0,False,False,False,True,False,False,True,False,False
98.21,19.19,72.3,92.51,-0.03,122407.11,59559.33,33788.77,2024-05-31,2024,5,31,4,22,0,False,True,False,True,False,False,False,False,True
98.1,19.57,72.3,92.43,-0.06,138354.68,77195.91,34184.39,2024-06-01,2024,6,1,5,22,1,False,False,False,True,False,False,True,False,False
97.99,19.975,72.31,92.36,0.37,165020.49,68079.21,40405.29,2024-06-02,2024,6,2,6,22,1,False,True,False,True,False,False,False,True,False
97.88,20.38,72.31,92.28,0.72,191686.3,55728.36,30605.74,2024-06-03,2024,6,3,0,23,0,False,True,False,True,False,False,False,False,True
97.76,20.81,72.31,92.2,0.49,168800.84,63524.18,32214.21,2024-06-04,2024,6,4,1,23,0,False,True,False,True,False,False,False,False,True
97.65,21.25,72.31,92.13,0.07,177080.5,68611.89,37246.77,2024-06-05,2024,6,5,2,23,0,False,True,False,True,False,False,False,True,False
97.53,21.71,72.31,92.05,0.78,139004.54,70465.36,32758.19,2024-06-06,2024,6,6,3,23,0,False,True,False,True,False,False,False,False,True
97.42,22.17,72.32,91.97,0.56,123643.66,62420.79,33516.49,2024-06-07,2024,6,7,4,23,0,False,True,False,True,False,False,False,True,False
97.3,22.63,72.32,91.89,-0.29,130497.52,66604.47,39807.36,2024-06-08,2024,6,8,5,23,1,False,True,False,True,False,False,True,False,False
97.18,23.1,72.32,91.81,1.29,150525.63,79472.77,40094.91,2024-06-09,2024,6,9,6,23,1,False,True,False,True,False,False,False,False,True
97.06,23.57,72.32,91.73,-0.67,125487.69,60283.3,26837.5,2024-06-10,2024,6,10,0,24,0,False,True,False,True,False,False,True,False,False
96.94,24.04,72.33,91.65,-0.12,115058.82,60780.73,27550.22,2024-06-11,2024,6,11,1,24,0,False,False,False,True,False,False,False,False,False
96.82,24.5,72.33,91.57,0.37,129164.71,65572.0,33955.66,2024-06-12,2024,6,12,2,24,0,False,True,False,True,False,False,False,True,False
96.7,24.96,72.33,91.48,-1.19,140989.04,65367.84,30391.12,2024-06-13,2024,6,13,3,24,0,False,True,False,True,False,False,True,False,False
96.58,25.41,72.33,91.4,0.15,131221.35,49337.33,32218.04,2024-06-14,2024,6,14,4,24,0,False,True,False,True,False,False,False,False,True
96.46,25.85,72.33,91.32,0.53,144332.64,61900.71,36296.16,2024-06-15,2024,6,15,5,24,1,False,True,False,True,False,False,False,True,False
96.33,26.28,72.34,91.24,0.62,126344.26,57572.595,42546.03,2024-06-16,2024,6,16,6,24,1,False,True,False,True,False,False,False,False,False
96.21,26.7,72.34,91.15,0.13,124073.78,53244.48,32872.48,2024-06-17,2024,6,17,0,25,0,False,True,False,True,False,False,False,False,True
96.08,27.09,72.34,91.07,0.27,107145.65,57684.42,28050.38,2024-06-18,2024,6,18,1,25,0,False,True,False,True,False,False,False,False,True
95.95,27.47,72.34,90.98,0.37,124166.97,58484.78,30120.44,2024-06-19,2024,6,19,2,25,0,False,True,False,True,False,False,False,False,False
95.83,27.83,72.35,90.9,0.43,120459.29,56655.31,24815.93,2024-06-20,2024,6,20,3,25,0,False,True,False,True,False,False,False,True,False
95.7,28.17,72.35,90.81,-0.05,114706.83,55688.81,32123.92,2024-06-21,2024,6,21,4,25,0,False,True,False,True,False,False,False,True,False
95.57,28.49,72.35,90.73,0.05,131284.01,57644.45,34586.44,2024-06-22,2024,6,22,5,25,1,False,True,False,True,False,False,False,True,False
95.45,28.77,72.35,90.64,0.35,102233.38,59600.09,32358.83,2024-06-23,2024,6,23,6,25,1,False,False,False,True,False,False,False,True,False
95.32,29.04,72.35,90.56,0.01,132097.7,58238.27,28721.81,2024-06-24,2024,6,24,0,26,0,False,True,False,True,False,False,False,True,False
95.19,29.27,72.36,90.47,-0.7,108161.42,46681.76,26039.38,2024-06-25,2024,6,25,1,26,0,False,True,False,True,False,False,False,True,False
95.06,29.48,72.36,90.39,0.3,104657.13,49925.85,29316.22,2024-06-26,2024,6,26,2,26,0,False,False,False,True,False,False,False,True,False
94.93,29.65,72.36,90.3,0.88,110500.97,52013.01,30729.2,2024-06-27,2024,6,27,3,26,0,False,True,False,True,False,False,False,False,False
94.8,29.8,72.36,90.22,0.52,134308.68,60929.74,28763.35,2024-06-28,2024,6,28,4,26,0,False,True,False,True,False,False,True,False,False
94.67,29.91,72.37,90.13,0.37,135900.4,55975.02,31287.29,2024-06-29,2024,6,29,5,26,1,False,False,False,True,False,False,False,False,True
94.54,29.99,72.37,90.04,-0.04,124424.21,58695.39,35151.31,2024-06-30,2024,6,30,6,26,1,False,True,False,True,False,False,True,False,False
94.41,30.04,72.37,89.96,0.24,111120.08,44945.8,26185.33,2024-07-01,2024,7,1,0,27,0,False,True,False,True,False,False,False,True,False
94.28,30.06,72.37,89.87,0.84,133765.99,53511.46,24290.85,2024-07-02,2024,7,2,1,27,0,False,True,False,True,False,False,False,False,True
94.15,30.04,72.37,89.78,0.83,99651.37,53949.76,38571.66,2024-07-03,2024,7,3,2,27,0,False,True,False,True,False,False,False,False,False
94.02,29.99,72.38,89.7,0.05,116185.63,57275.95,45697.73,2024-07-04,2024,7,4,3,27,0,False,True,False,True,False,False,False,False,True
93.89,29.91,72.38,89.61,0.49,103732.02,61423.06,39632.48,2024-07-05,2024,7,5,4,27,0,False,True,False,True,False,False,False,False,False
93.76,29.8,72.38,89.53,-0.29,133063.85,67502.86,46934.47,2024-07-06,2024,7,6,5,27,1,False,True,False,True,False,False,False,False,False
93.62,29.65,72.38,89.44,-0.02,110226.9,59675.92,27554.45,2024-07-07,2024,7,7,6,27,1,False,True,False,True,False,False,False,True,False
93.49,29.48,72.39,89.36,-0.17,123168.85,43553.06,23547.1,2024-07-08,2024,7,8,0,28,0,False,True,False,True,False,False,False,False,False
93.36,29.27,72.39,89.27,0.26,109109.29,48377.53,25386.85,2024-07-09,2024,7,9,1,28,0,False,True,False,True,False,False,False,True,False
93.23,29.02,72.39,89.19,0.76,125175.05,53213.58,25290.35,2024-07-10,2024,7,10,2,28,0,False,True,False,True,False,False,False,True,False
93.1,28.77,72.39,89.1,0.08,106168.55,56265.99,24406.43,2024-07-11,2024,7,11,3,28,0,False,True,False,True,False,False,True,False,False
92.98,28.49,72.39,89.02,0.05,120471.11,69590.73,32205.44,2024-07-12,2024,7,12,4,28,0,False,True,False,True,False,False,False,False,False
92.85,28.17,72.4,88.93,0.55,121166.49,59332.17,30166.52,2024-07-13,2024,7,13,5,28,1,False,True,False,True,False,False,False,False,True
92.72,27.83,72.4,88.85,-0.03,100955.585,64800.95,25363.04,2024-07-14,2024,7,14,6,28,1,False,True,False,True,False,False,False,False,True
92.59,27.47,72.4,88.76,0.03,80744.68,43943.09,24783.58,2024-07-15,2024,7,15,0,29,0,False,False,False,True,False,False,False,False,True
92.46,27.09,72.4,88.68,-0.78,99827.69,45489.99,26601.57,2024-07-16,2024,7,16,1,29,0,False,True,False,True,False,False,False,True,False
92.33,26.7,72.4,88.6,1.02,107396.15,56926.81,26304.72,2024-07-17,2024,7,17,2,29,0,False,True,False,True,False,False,False,True,False
92.21,26.28,72.41,88.52,0.02,111161.93,72274.42,21462.51,2024-07-18,2024,7,18,3,29,0,False,True,False,True,False,False,False,False,False
92.08,25.85,72.41,88.43,0.57,111055.18,82900.21,24221.18,2024-07-19,2024,7,19,4,29,0,False,True,False,True,False,False,False,True,False
91.96,25.41,72.41,88.35,0.4,113105.51,97257.22,26442.52,2024-07-20,2024,7,20,5,29,1,False,True,False,True,False,False,False,False,False
91.83,24.96,72.41,88.27,-0.08,113960.37,44181.59,26414.29,2024-07-21,2024,7,21,6,29,1,False,True,False,True,False,False,True,False,False
91.71,24.5,72.42,88.19,-0.16,91630.95,36906.41,25664.35,2024-07-22,2024,7,22,0,30,0,False,True,False,True,False,False,False,False,True
91.58,24.04,72.42,88.11,0.07,120406.87,41360.53,22717.81,2024-07-23,2024,7,23,1,30,0,False,True,False,True,False,False,False,True,False
91.46,23.57,72.42,88.03,0.06,106952.93,47899.72,25060.67,2024-07-24,2024,7,24,2,30,0,False,True,False,True,False,False,True,False,False
91.34,23.1,72.42,87.95,0.73,113114.33,44389.96,27007.97,2024-07-25,2024,7,25,3,30,0,False,True,False,True,False,False,False,False,False
91.22,22.63,72.42,87.87,-0.46,111358.6,56290.9,23115.65,2024-07-26,2024,7,26,4,30,0,False,False,False,True,False,False,False,True,False
91.1,22.17,72.42500000000001,87.8,0.19,117678.55,51748.085,24845.3,2024-07-27,2024,7,27,5,30,1,False,True,False,True,False,False,False,True,False
90.98,21.71,72.43,87.72,0.9,112825.57,47205.27,27268.65,2024-07-28,2024,7,28,6,30,1,False,True,False,True,False,False,False,True,False
90.86,21.25,72.43,87.64,-0.9,103002.67,41724.78,22426.86,2024-07-29,2024,7,29,0,31,0,False,True,False,True,False,False,False,False,True
90.75,20.81,72.43,87.57,0.47,103772.82,46394.66,21506.42,2024-07-30,2024,7,30,1,31,0,False,True,False,True,False,False,False,True,False
90.63,20.38,72.44,87.49,-0.2,103750.84,40207.04,24038.05,2024-07-31,2024,7,31,2,31,0,False,True,False,True,False,False,False,False,True
90.51,19.97,72.44,87.42,-0.13,105550.62,38022.57,24555.99,2024-08-01,2024,8,1,3,31,0,False,True,False,True,False,False,True,False,False
90.4,19.57,72.44,87.35,-0.02,107167.6,52251.43,31370.94,2024-08-02,2024,8,2,4,31,0,False,True,False,True,False,False,True,False,False
90.29,19.19,72.44,87.27,0.18,107437.68,57064.14,29013.5,2024-08-03,2024,8,3,5,31,1,False,False,False,True,False,False,True,False,False
90.18,18.83,72.44,87.2,-0.42,106178.52,44656.03,27376.24,2024-08-04,2024,8,4,6,31,1,False,False,False,True,False,False,False,True,False
90.07,18.5,72.45,87.13,-0.33,77532.11,42098.73,24500.92,2024-08-05,2024,8,5,0,32,0,False,False,False,True,False,False,False,True,False
89.96,18.18,72.45,87.06,1.15,107872.79,46291.94,23025.21,2024-08-06,2024,8,6,1,32,0,False,True,False,True,False,False,False,False,True
89.85,17.89,72.45,86.99,-0.34,105656.67,40923.73,19918.93,2024-08-07,2024,8,7,2,32,0,False,True,False,True,False,False,False,True,False
89.74,17.63,72.45,86.92,0.73,95011.34,44145.2,26377.37,2024-08-08,2024,8,8,3,32,0,False,True,False,True,False,False,False,True,False
89.64,17.39,72.46,86.86,0.14,120271.36,48624.03,23320.95,2024-08-09,2024,8,9,4,32,0,False,False,False,True,False,False,False,False,False
89.53,17.19,72.46,86.79,2.41,121293.59,49722.33,28417.21,2024-08-10,2024,8,10,5,32,1,False,True,False,True,False,False,False,True,False
89.43,17.01,72.46,86.72,-0.64,118654.51,50793.5,29888.33,2024-08-11,2024,8,11,6,32,1,False,False,False,True,False,False,False,True,False
89.33,16.87,72.46,86.66,0.58,93353.6,41595.7,21431.11,2024-08-12,2024,8,12,0,33,0,False,True,False,True,False,False,False,False,True
89.23,16.75,72.46,86.6,0.47,100687.87,37462.21,17756.99,2024-08-13,2024,8,13,1,33,0,False,True,False,True,False,False,False,True,False
89.13,16.67,72.47,86.53,1.07,102379.235,43498.65,20583.55,2024-08-14,2024,8,14,2,33,0,False,True,False,True,False,False,False,False,True
